competitor_id,store_name,source,genre,address,lat,lng,rating,review_count,business_hours,closed_days,url,linked_site_name,linked_url,memo
GMP00011,CAFE Lululu,google_maps,コーヒーショップ・喫茶店,〒761-0104 香川県高松市高松町２４８７−１０,34.3386867,134.1097975,4.9,101,営業時間外,,"https://www.google.com/maps/place/CAFE+Lululu/@34.3386867,134.0335798,13z/data=!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x35539349f4984643:0x91fb44a64b172c0b!8m2!3d34.3386867!4d134.1097975!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQRjYWZlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0R05HSnVjRFJOUlZKNFZFZEdTMWRyY0doUmJtaHBUVlpHYTJOVlJSQULgAQD6AQQIABAk!16s%2Fg%2F11pzkkzsrk?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",Instagram,https://www.instagram.com/cafelululu?igsh=MTY0ejA4N283cWoweQ==,
GMP00012,Cafe SHION,google_maps,コーヒーショップ・喫茶店,〒760-0025 香川県高松市古新町５−８,34.3462469,134.0457961,4.9,101,営業時間外,,"https://www.google.com/maps/place/Cafe+SHION/@34.3462469,133.9695784,13z/data=!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb1222a70f2f:0x6fdd471ac6ee5945!8m2!3d34.3462469!4d134.0457961!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQtjb2ZmZWVfc2hvcJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSUGJEZGlSbEZuRUFF4AEA-gEFCN0CEBk!16s%2Fg%2F11swffwk_7?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",Instagram,https://www.instagram.com/cafe_shion_ka/,
GMP00013,カトルカール,google_maps,コーヒーショップ・喫茶店,〒761-0301 香川県高松市林町２００７−１,34.3087158,134.0725403,4.9,101,営業時間外,,"https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AB%E3%82%AB%E3%83%BC%E3%83%AB/@34.3462469,133.9695784,13z/data=!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb1e7dd8dc8f:0xdf8f804c5eedb0a0!8m2!3d34.3087158!4d134.0725403!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQRjYWZlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5TYzI5dFl6bG5SUkFC4AEA-gEECDkQFQ!16s%2Fg%2F1vr39_hr?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",Instagram,https://www.instagram.com/quatre_quarts_cafe?igsh=cHRtc2YwZGV0NHpj,
GMP00014,TAKAMATSU BASE CAFE,google_maps,コーヒーショップ・喫茶店,〒760-0080 香川県高松市木太町５０１−９,34.3133672,134.07105,4.9,101,営業時間外,,"https://www.google.com/maps/place/TAKAMATSU+BASE+CAFE/@34.3462469,133.9695784,13z/data=!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb1bb8745a3f:0xabf608bc012d7cdf!8m2!3d34.3133672!4d134.07105!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQRjYWZlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5hYVhKbFltMW5SUkFC4AEA-gEFCJcBEBY!16s%2Fg%2F11c2j2dr5g?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",Instagram,https://www.instagram.com/yayobe__?igsh=cjUxeWNwNTJ1MDI1&utm_source=qr,
GMP00015,SABI,google_maps,コーヒーショップ・喫茶店,〒760-0054 香川県高松市常磐町１丁目6−１３,34.3385131,134.0498712,4.9,101,営業時間外,,"https://www.google.com/maps/place/SABI/@34.3462469,133.9695784,13z/data=!3m1!5s0x3553eb99924b2be9:0x9b10a17b67678e4f!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb67859d075b:0xbe5001762a30a3fc!8m2!3d34.3385131!4d134.0498712!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQRjYWZlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5zT1Y5NloyRlJFQUXgAQD6AQQIZBAn!16s%2Fg%2F11rwkw5rdc?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",Instagram,https://www.instagram.com/sabi_greentea?igsh=MW5yeGw0YXQ2cHNmdg==,
GMP00016,RET COFFEE,google_maps,コーヒーショップ・喫茶店,〒761-8064 香川県高松市上之町３丁目９−３８,34.3195284,134.0496338,4.9,101,営業時間外,,"https://www.google.com/maps/place/RET+COFFEE/@34.3462469,133.9695784,13z/data=!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb7672af0c7f:0xcfd9a7107a0bb6d!8m2!3d34.3195284!4d134.0496338!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQtjb2ZmZWVfc2hvcJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOU2QwcEROek5CUlJBQuABAPoBBAhJEBw!16s%2Fg%2F11j_6533v6?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",Instagram,https://www.instagram.com/ret.coffee?igsh=dGQydzFoeWJnYmxm,
GMP00017,cafe kuguri,google_maps,喫茶 モンシェリー - Google マップ,〒760-0063 香川県高松市多賀町３丁目４−１７,34.3371136,134.0639231,4.9,101,営業時間外,,"https://www.google.com/maps/place/cafe+kuguri/@34.3462469,133.9695784,13z/data=!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb70a201b0f5:0x431eb593d3f6a0e6!8m2!3d34.3371136!4d134.0639231!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQRjYWZlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwR2VFNHpiRU5WYkZWM1ZEQkdUbVJITlVObGF6VktWbFphU0ZVeVl4QULgAQD6AQQIdhAg!16s%2Fg%2F11b6_d7jgd?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",Instagram,https://www.instagram.com/cafe_kuguri?igsh=MWJrbnNlMHJldXAwZQ==,
GMP00018,喫茶 モンシェリー,google_maps,コーヒーショップ・喫茶店,〒761-0301 香川県高松市林町６−２５,34.2935452,134.0623252,4.9,101,営業時間外,,"https://www.google.com/maps/place/%E5%96%AB%E8%8C%B6+%E3%83%A2%E3%83%B3%E3%82%B7%E3%82%A7%E3%83%AA%E3%83%BC/@34.3462469,133.9695784,13z/data=!3m1!5s0x3553eaf4add4fa15:0xb06d487ad495f84f!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb001f8817a5:0x2e5533bd71cabf22!8m2!3d34.2935452!4d134.0623252!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQRjYWZlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5pZEZBdFFqTm5SUkFC4AEA-gEFCLIDEBM!16s%2Fg%2F11vxg4wm0k?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",,,
GMP00019,mellowbeats.,google_maps,コーヒーショップ・喫茶店,〒760-0053 香川県高松市田町９−２,34.3367186,134.0490667,4.9,101,営業時間外,,"https://www.google.com/maps/place/mellowbeats./@34.3462469,133.9695784,13z/data=!3m1!5s0x3553eb983aab98d1:0x54d940f762e43a87!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb089d30501b:0x5d318469b18dc291!8m2!3d34.3367186!4d134.0490667!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQtjb2ZmZWVfc2hvcJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSMU4zTnRUbnAzUlJBQuABAPoBBAgAEB0!16s%2Fg%2F11ll3nnj8q?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",Instagram,https://instagram.com/mellowbeats.___?igshid=rdrikvmlcsru,
GMP00020,珈琲と本と音楽 半空,google_maps,コーヒーショップ・喫茶店,〒760-0052 香川県高松市瓦町１丁目１０−１８ 北原ビル 2F,34.3413035,134.0506567,4.9,101,営業時間外,,"https://www.google.com/maps/place/%E7%8F%88%E7%90%B2%E3%81%A8%E6%9C%AC%E3%81%A8%E9%9F%B3%E6%A5%BD+%E5%8D%8A%E7%A9%BA/@34.3462469,133.9695784,13z/data=!3m1!5s0x3553eb9afee22cc3:0xbe5d0d4784136aae!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x3553eb9afedd225d:0xc2544993b88f2663!8m2!3d34.3413035!4d134.0506567!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQRjYWZlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4xZFdSZlFUSjNSUkFC4AEA-gEECA8QIg!16s%2Fg%2F1hc1kz2q6?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",公式サイト候補,http://nakazora.jp/,
GMP00021,喫茶猫も杓子も,google_maps,コーヒーショップ・喫茶店,〒761-0104 香川県高松市高松町４−５,34.3365402,134.1068552,4.9,101,営業時間外,,"https://www.google.com/maps/place/%E5%96%AB%E8%8C%B6%E7%8C%AB%E3%82%82%E6%9D%93%E5%AD%90%E3%82%82/@34.3365402,134.0306375,13z/data=!4m11!1m3!2m2!1z6auY5p2-5biC44CA44Kr44OV44Kn!6e5!3m6!1s0x355393d40df7b253:0x66ca0372da58f4b8!8m2!3d34.3365402!4d134.1068552!15sChXpq5jmnb7luILjgIDjgqvjg5XjgqdaFiIU6auY5p2-IOW4giDjgqvjg5XjgqeSAQtjb2ZmZWVfc2hvcJoBJENoZERTVWhOTUc5blMwVkpRMEZuVFVOSk5scHVlbXAzUlJBQuABAPoBBAgqECQ!16s%2Fg%2F11m6z48tr4?entry=ttu&g_ep=EgoyMDI2MDYyMS4wIKXMDSoASAFQAw%3D%3D",Instagram,https://www.instagram.com/nekosyakumomo?igsh=MW1vNXo0aW5lZWExMw==,
